Date,Year,Month,Day,ABOMEY,ADJOHOUN,ALLADA,BETEROU,BOHICON,BONOU,BOUKOUMBE,COTONOU_AEROPORT,DASSA_ZOUME,DJOUGOU,GOUKA,KOKORO,KOUANDE,PARAKOU_AEROPORT,POBE,PORTO_NOVO,SAVE,TCHAOUROU,TCHETTI,ZAGNANADO
06/09/2014,2014,9,6,0,0,0,10,0.1,0,17.3,0,0,23.5,16,0,1.1,40.5,0,0,0,0,0,
07/09/2014,2014,9,7,0,0,0,0,0,0,20.2,0.2,0,0,0,0,1.4,0.8,0,0,3.6,5.6,0,
08/09/2014,2014,9,8,0,0,0,40.9,0,0,6,1.8,0,35.1,0,0,12,32.8,0,0,0,11.8,0,
09/09/2014,2014,9,9,0,0,24.8,0,0,0,0,0,0,0,0,0,0,0,2.4,0,15,0,0,
10/09/2014,2014,9,10,0,1.4,0,0,0,15.2,31,0,0,0,0,0,40.2,0.1,0,0,0,0,0,
11/09/2014,2014,9,11,24.5,15.6,18.9,0,11.7,0,3.1,25.3,18.7,14.2,12,21.3,12.4,12.5,22.9,11.3,6.7,0,0,
12/09/2014,2014,9,12,0,0,0,0,0,0,16.4,1.5,0,3.8,2.9,0,0,0.2,0,0,0,0,0,
13/09/2014,2014,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,15.2,0,
14/09/2014,2014,9,14,0,0,0,4.6,0,0,2.4,0,0,0,0,0,0,0,9.6,0,0,0,0,
15/09/2014,2014,9,15,11.6,0,0,8,5.7,18.8,0,28.3,38.2,0,11.8,7.7,0,20.7,20.1,0,26.4,4.3,32.5,
16/09/2014,2014,9,16,0,0,0,1.7,0,30.1,0,3.8,0,0,0,0,0,0,0.1,0,0.2,0,0,
17/09/2014,2014,9,17,8.4,25.9,17.6,16.7,9.7,0,0,0,26.8,17.2,3,16.6,12.9,38.5,1.6,0,14.6,72.9,0,
18/09/2014,2014,9,18,0,0,0,0,6.3,0,8.5,8.9,0,2.3,0,18.6,0,14.8,0,0,0,0,32.5,
19/09/2014,2014,9,19,0,0,0,12.8,0,25.3,11.3,3.4,0,0.2,0,0,9.7,1.2,0.2,0,0,0.4,0,
20/09/2014,2014,9,20,15.3,0,12.9,0,4.6,19.1,42.1,18,11.1,5,11.5,15.5,18.9,0.1,55.3,20.4,17.1,0,0,
21/09/2014,2014,9,21,6.3,0,1.2,2.4,1.9,0,0,0.2,0,0,12.5,23.2,0,2.2,6.7,0,7.2,14.9,28.2,
22/09/2014,2014,9,22,0,0,16.4,0,0,20.1,0,0.9,8.4,0,17.8,14,13,4.9,0.7,0,11,16.2,42.5,
23/09/2014,2014,9,23,24.3,0,18.2,1.6,130.7,0,0,0,2.3,10.3,0,25.4,3.1,3.7,3.2,3.4,17.8,0,0,
24/09/2014,2014,9,24,19.5,29.2,17.7,0,0,0,8.4,0,0,0,0,0,0,0,0,19.3,0.4,0,0,
25/09/2014,2014,9,25,0,0,16.4,0,0,22.2,12.2,0.1,0,1,0,2.7,28.3,0,0,0,0,0.8,0,
26/09/2014,2014,9,26,5,7.3,59.5,12.7,12.6,0,0,16.2,0,2.6,0,10.5,1.6,15.1,5,27.4,10.8,8.3,0,
27/09/2014,2014,9,27,0,0,0,0,0,0,0,4.2,0,9,0,0,7.6,0.6,0.9,0,0,0,0,
28/09/2014,2014,9,28,0,0,0,0,0,23.7,5.2,18,0,0,0,0,0,0,9.8,21.7,0,0,0,
29/09/2014,2014,9,29,0,0,0,6.2,0,0,0,0,0,2.6,28,27.1,16.4,8.5,0,0,3.3,0,8.2,
30/09/2014,2014,9,30,3,0,4.6,0,45.9,0,0,14.5,48.4,0,0,1.5,3.5,0,121.3,21.7,61.7,32.3,18.5,
01/10/2014,2014,10,1,0,0,0,0,0.1,0,17.9,4.3,5.2,0,11.8,0.8,0,0,6.7,0,20.3,,0,
02/10/2014,2014,10,2,19.5,0,12.4,19,6.6,10.2,10,0,0,0,0,0,11.2,8.3,0,4.1,0,,0,
03/10/2014,2014,10,3,7.2,0,0,0,7.8,0,12,12.5,0,9.6,0,6.1,0,7.8,11.4,0,17.6,,0,
04/10/2014,2014,10,4,0,0,0,13.3,0,0,0,2.9,0,2.1,0,10.7,0,3.8,7.6,0,0.1,,0,
05/10/2014,2014,10,5,6.7,17.2,0,27.5,1,22.9,9.4,0,0,9.5,12.8,0.2,0,9.5,0.1,2.3,3.1,,0,
06/10/2014,2014,10,6,0,0,0,0,0,0,4.3,1.3,0,0,4.6,22.3,6.6,0,2.2,0,1.2,,0,
07/10/2014,2014,10,7,6.3,0,4.8,0,0,21.8,0,0,10.1,0,0,3.1,8,0,4.6,0,14.2,,0,
08/10/2014,2014,10,8,20.6,0,0,0,4.8,0,0,0,20,3,0,0,0,0.9,0.2,0,0,,0,
09/10/2014,2014,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,,0,
10/10/2014,2014,10,10,6,15.4,43.2,6.2,14.3,0,0,13.2,37.5,12.8,33,43.4,0,4.4,24.3,13.6,23.7,,19,
11/10/2014,2014,10,11,0.3,0,0,0,3.9,22.1,13.6,1.3,0,0,0,0,0,11.4,0.2,4.9,0.1,,0,
12/10/2014,2014,10,12,4.3,0,0,11.3,9.5,0,18.4,0,36.8,13.3,9.4,12.6,0,9.9,2.1,0,10.5,,0,
13/10/2014,2014,10,13,0,0,14.3,3.6,0,0,0,0,26.6,7.1,10.6,15.5,0,11.2,0.1,0,28.9,,0,
14/10/2014,2014,10,14,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0.1,0,0,,0,
15/10/2014,2014,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,,0,
16/10/2014,2014,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
17/10/2014,2014,10,17,0,0,0,0,1.3,0,20,26.6,10.2,0,0,0,0.3,0,0.7,52.1,1.2,,0,
18/10/2014,2014,10,18,0,27.7,23.5,0,1.5,0,0,7.8,0,0,0,3.6,17.7,0,13.4,0,32.6,,0,
19/10/2014,2014,10,19,16.8,18.2,3.3,0,14.6,0,0,0,0,0,0,0,0,0,0,27.7,0,,0,
20/10/2014,2014,10,20,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,5.6,0,0.3,,0,
21/10/2014,2014,10,21,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
22/10/2014,2014,10,22,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,,0,
23/10/2014,2014,10,23,19,49.8,2.2,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,,0,
24/10/2014,2014,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
25/10/2014,2014,10,25,0,11.5,24.6,0,0,20.5,6,21.2,0,0,0,0,0,0,0.2,27.3,0,,0,
26/10/2014,2014,10,26,0,0,0,0,5.4,0,0,0.9,12.4,0.1,0,0,0,0,1.6,0,0,,8.2,
27/10/2014,2014,10,27,9.7,0,0,0,0,25.5,0,0,0,0,0,0,0,11.6,0,0,0,,0,
28/10/2014,2014,10,28,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
29/10/2014,2014,10,29,8.3,0,0,2.6,16.4,0,0,0,15.1,0,1.9,4.4,11.9,30.8,0,0,10.5,,0,
30/10/2014,2014,10,30,7,0,0,0,11.4,20.1,4,0,0,0,22,19,0,0,0,0,30.1,,24,
31/10/2014,2014,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
01/11/2014,2014,11,1,0,0,0,0,0,0,0,13.2,9.4,0,0,0,0,0,0,0,0,,0,0
02/11/2014,2014,11,2,0,0,0,0,0,0,0,13.1,0,0,0,0,8,0,7.2,19.3,0,,0,0
03/11/2014,2014,11,3,0,4.7,23.2,0,0,10.8,0,9.1,15.6,0,2.4,6.3,0,0,1,6.1,17.9,,0,0
04/11/2014,2014,11,4,14,7.6,8.4,0,4.7,11.9,18.3,42.6,0,0.1,0,0,0,0,16,19.4,0.2,,0,0
05/11/2014,2014,11,5,0,42.3,32.6,0,0,16.8,0,0,0,0,0,0,59.3,0,0,0,0,,0,0
06/11/2014,2014,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,,0,0
07/11/2014,2014,11,7,10,0,0,0,16.1,15.8,0,0,0,61,0,0,0,0,8.5,0,0,,0,0
08/11/2014,2014,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
09/11/2014,2014,11,9,0,15.8,0,0,0,0,0,14.7,0,0,0,0,0,0,42.7,6.7,0,,0,0
10/11/2014,2014,11,10,0,0,0,0,0,0,27.3,0,0,0,0,0,0,0,0.4,0,0,,0,0
11/11/2014,2014,11,11,0,41.3,21.8,3.7,0,0,0,0.3,0,29.4,0,0,13.3,0,3.7,0,0,,0,0
12/11/2014,2014,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
13/11/2014,2014,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
14/11/2014,2014,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,,0,0
15/11/2014,2014,11,15,0,44.6,24.2,0,0,0,0,2.2,0,0,0,0,0,0,0,6.8,0,,0,0
16/11/2014,2014,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17/11/2014,2014,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18/11/2014,2014,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19/11/2014,2014,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
20/11/2014,2014,11,20,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,12.3,0,,0,0
21/11/2014,2014,11,21,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
22/11/2014,2014,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
23/11/2014,2014,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
24/11/2014,2014,11,24,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,,0,0
25/11/2014,2014,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
26/11/2014,2014,11,26,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,41.6,0,,0,0
27/11/2014,2014,11,27,2.7,0,0,0,2.1,10.1,0,0,0,0,0,0,0,0,0,9.1,0,,0,0
28/11/2014,2014,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
29/11/2014,2014,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
30/11/2014,2014,11,30,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01/12/2014,2014,12,1,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
02/12/2014,2014,12,2,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
03/12/2014,2014,12,3,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
04/12/2014,2014,12,4,0,,3.5,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
05/12/2014,2014,12,5,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
06/12/2014,2014,12,6,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
07/12/2014,2014,12,7,0,,0,,0,19.2,0,0,0,0,,0,0,0,0,0,0,,0,0
08/12/2014,2014,12,8,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
09/12/2014,2014,12,9,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
10/12/2014,2014,12,10,0,,0,,0,18.3,0,0,0,0,,0,0,0,0,0,0,,0,0
11/12/2014,2014,12,11,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
12/12/2014,2014,12,12,0,,0,,0,0,0,3.4,0,0,,0,0,0,0,0,0,,0,0
13/12/2014,2014,12,13,0,,0,,0,0,0,3.3,0,0,,0,0,0,0,0,0,,0,0
14/12/2014,2014,12,14,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
15/12/2014,2014,12,15,0,,0,,0,19.5,0,0,0,0,,0,0,0,0,0,0,,0,0
16/12/2014,2014,12,16,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
17/12/2014,2014,12,17,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
18/12/2014,2014,12,18,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
19/12/2014,2014,12,19,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
20/12/2014,2014,12,20,0,,0,,0,11.2,0,0,0,0,,0,0,0,0,0,0,,0,0
21/12/2014,2014,12,21,0,,0,,0,0,0,4.9,0,0,,0,0,0,0,2.3,0,,0,0
22/12/2014,2014,12,22,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
23/12/2014,2014,12,23,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
24/12/2014,2014,12,24,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
25/12/2014,2014,12,25,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
26/12/2014,2014,12,26,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
27/12/2014,2014,12,27,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
28/12/2014,2014,12,28,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
29/12/2014,2014,12,29,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
30/12/2014,2014,12,30,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
31/12/2014,2014,12,31,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0
01/01/2015,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2015,2015,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2015,2015,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/2015,2015,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/2015,2015,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/2015,2015,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/2015,2015,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2015,2015,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/01/2015,2015,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/01/2015,2015,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/01/2015,2015,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2015,2015,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/01/2015,2015,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/2015,2015,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/2015,2015,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/2015,2015,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/2015,2015,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/2015,2015,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/2015,2015,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2015,2015,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/2015,2015,1,21,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/2015,2015,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/2015,2015,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/2015,2015,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2015,2015,1,25,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/01/2015,2015,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2015,2015,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/01/2015,2015,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/01/2015,2015,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/2015,2015,1,30,0,0,0,0,3.8,0,0,0,0,0,0,0,0,3.8,2.5,0,0,87.7,0,0
31/01/2015,2015,1,31,0,10.8,17.8,0,0,0,0,0,0,0,0,0.1,17.8,0,0,0,1.1,0,0,0
01/02/2015,2015,2,1,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2015,2015,2,2,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/02/2015,2015,2,3,0,0,0,,0,,0,0,0,0,0,0,0,0,2,0,0,0,0,0
04/02/2015,2015,2,4,0,0,0,,0,,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0
05/02/2015,2015,2,5,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/02/2015,2015,2,6,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2015,2015,2,7,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2015,2015,2,8,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2015,2015,2,9,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2015,2015,2,10,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2015,2015,2,11,0,0,0,,0,,0,5.9,0,0,0,0,0,0,15.2,0,0,0,0,0
12/02/2015,2015,2,12,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/02/2015,2015,2,13,0,0,0,,0,,0,9,0,0,0,0,0,0,0,0,0,0,0,0
14/02/2015,2015,2,14,0,0,0,,0,,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0
15/02/2015,2015,2,15,0,0,0,,0.9,,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
16/02/2015,2015,2,16,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2015,2015,2,17,0,0,0,,16.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/02/2015,2015,2,18,0,0,66.5,,0,,0,39.5,0,0,0,0,0,0,0.8,0,0,0,0,0
19/02/2015,2015,2,19,0,0,0,,0,,0,0,0,0,0,0,5.8,0,0,12.3,0,0,0,0
20/02/2015,2015,2,20,5,33.6,0,,0,,45.6,0,0,11.2,0,0,6.4,1.5,7.4,0,7.4,0,0,0
21/02/2015,2015,2,21,5,0,0,,0.2,,0,61.7,0,18,0,0,8.1,10.9,1.4,0,0,1.3,12.4,0
22/02/2015,2015,2,22,0,0,0,,0.1,,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0
23/02/2015,2015,2,23,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/02/2015,2015,2,24,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2015,2015,2,25,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/02/2015,2015,2,26,0,0,0,,0,,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0
27/02/2015,2015,2,27,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/02/2015,2015,2,28,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2015,2015,3,1,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
02/03/2015,2015,3,2,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
03/03/2015,2015,3,3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
04/03/2015,2015,3,4,0,0,0,0,6.3,,0,0,,0,0,0,0,0,7.1,0,0,0,0,
05/03/2015,2015,3,5,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
06/03/2015,2015,3,6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
07/03/2015,2015,3,7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
08/03/2015,2015,3,8,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
09/03/2015,2015,3,9,0,13.3,0,0,0,,0,28.4,,0,0,0,0,0,0,0,0,0,0,
10/03/2015,2015,3,10,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
11/03/2015,2015,3,11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
12/03/2015,2015,3,12,0,0,0,0,0,,0,0,,14.9,0,14.8,0,0,0,0,24.9,0,0,
13/03/2015,2015,3,13,0,0,17.3,0,0,,0,1.3,,0,0,0,0,0,1.1,1.6,0,0,0,
14/03/2015,2015,3,14,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
15/03/2015,2015,3,15,29,0,0,0,45.6,,0,0,,0,0,0,0,0,16.7,0,0,0,0,
16/03/2015,2015,3,16,0,0,0,0,0,,30.4,0,,0,0,0,0,0,0,0,0,0,0,
17/03/2015,2015,3,17,31,0,0,3.1,13.2,,0,1.1,,0,42.6,6.1,2.2,0,35.8,0,49.1,16.8,84.2,
18/03/2015,2015,3,18,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
19/03/2015,2015,3,19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
20/03/2015,2015,3,20,0,0,0,7,0,,0,0,,0,0,0,0,0.9,0,0,0,68.7,0,
21/03/2015,2015,3,21,17.2,38.6,0,3.3,11,,0,97.1,,0,16,23.7,0,0,54,18.9,34.9,22.2,25.5,
22/03/2015,2015,3,22,0,0,16.3,0,0,,0,0,,0,80,0,0,0,0,0,0,0,0,
23/03/2015,2015,3,23,0,0,0,27.5,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
24/03/2015,2015,3,24,32.1,0,0,0,15,,0,24.7,,11.8,0,43.8,1.4,37,3.4,0,70.9,48.3,32.5,
25/03/2015,2015,3,25,0,0,0,0,0,,0,5.7,,0,0,0,0,0,0,112.6,0.2,0,0,
26/03/2015,2015,3,26,0,0,0,1.5,0,,0,0,,1.3,0,0,0,0,0,0,1,0,0,
27/03/2015,2015,3,27,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
28/03/2015,2015,3,28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
29/03/2015,2015,3,29,0,5.7,0,0,0,,0,0.8,,0,0,0,0,0,0,3.4,0,0,0,
30/03/2015,2015,3,30,15,41.4,0,0,24.9,,0,1.8,,0,0,0,0,0,0,0,0,0,12.2,
31/03/2015,2015,3,31,0,6.5,13.2,0,0.7,,0,26.6,,0,0,1.6,0,0.2,0,16.2,0,2.3,0,
01/04/2015,2015,4,1,0,0,0,3.3,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
02/04/2015,2015,4,2,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
03/04/2015,2015,4,3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
04/04/2015,2015,4,4,0,0,0,57.2,0,,0,0,,0,0,2.5,0,0,0,0,0.2,0,0,
05/04/2015,2015,4,5,5.8,0,0,0,2.3,,0,3.8,,2.8,0,0.6,16.8,5.7,1.6,0,6.8,0,0,
06/04/2015,2015,4,6,0,0,0,0,0,,0,1.3,,7.8,0,1.9,5.9,0,0,0,0,0,0,
07/04/2015,2015,4,7,0,0,14.3,0,0,,2.7,1,,0,0,0,0,0,0,0,38,0,0,
08/04/2015,2015,4,8,0,0,0,0,0,,0,0,,0,0,0,0,0,23.7,0,0,0,0,
09/04/2015,2015,4,9,0,15.2,7.5,0,0,,0,22,,0,0,0,0,0,1.5,0,0,0,0,
10/04/2015,2015,4,10,0,0,0,0,0,,0,0,,0,0,0,0,0,14,0,0,0,0,
11/04/2015,2015,4,11,4.3,0,25.5,5.2,8.5,,13.6,23.6,,0.2,0,2.5,20.9,7.9,45.7,58.3,6.3,6.4,0,
12/04/2015,2015,4,12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
13/04/2015,2015,4,13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
14/04/2015,2015,4,14,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
15/04/2015,2015,4,15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
16/04/2015,2015,4,16,0,7.4,20.5,0,0,,0,0,,0,0,0,0,0,0.3,0,0,0,0,
17/04/2015,2015,4,17,0,18.6,17.4,0,0,,0,0,,0,0,0,0,0,14.8,0,0,0,0,
18/04/2015,2015,4,18,0,0,0,0,0,,0,0,,0,0,0,0,0,2.8,0,0,0,0,
19/04/2015,2015,4,19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
20/04/2015,2015,4,20,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
21/04/2015,2015,4,21,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1.2,
22/04/2015,2015,4,22,0,28.7,0,0,0,,8.5,4.4,,0,0,27.4,0,0,0,0,1,0,0,
23/04/2015,2015,4,23,16,0,0,0,15.2,,0,0,,0,0,5.5,0,0,34.8,0,0,0,0,
24/04/2015,2015,4,24,0,0,0,0,0,,0,0,,0,0,0,0,0,2,18.9,0,0,0,
25/04/2015,2015,4,25,0,0,0,0,0,,0,23.2,,0,0,0,0,0,0,0,0,0,0,
26/04/2015,2015,4,26,0,0,0,0,0,,0,0,,0,26.8,18.9,0,0,0,0,0,0,0,
27/04/2015,2015,4,27,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
28/04/2015,2015,4,28,0,0,0,0,0,,0,0.8,,0,0,0,0,0,0,0,0,0,0,
29/04/2015,2015,4,29,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
30/04/2015,2015,4,30,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,
01/05/2015,2015,5,1,0,0,0,0,0,,0,0,,0.7,0,0,0,2.3,0,0,1.1,0,0,
02/05/2015,2015,5,2,0,0,0,0,0,,0,0,,0,0,6.1,0,0,0,0,0.6,3.7,0,
03/05/2015,2015,5,3,0,6.2,10.7,2.6,0.7,,0,2.2,,1.8,0,0,10,0,13.2,4.1,3,0,0,
04/05/2015,2015,5,4,0,0,13.7,6.2,0,,8.9,0,,1.7,53.7,29.2,43.9,23.4,0,0,16.9,0,0,
05/05/2015,2015,5,5,74,92.3,0,0,33.9,,0,5.7,,0,0,0,3.5,0,20.2,0,0,0,0,
